,ale_score,abe_score,u_score,seq_score,u_average,a_average,g_average,c_average,BSP,BSlen,sRNA_MFE,mRNA_MFE,FA,After_BSP_sRNA_Ale,After_BSP_sRNA_Abe,Before_BSP_sRNA_Ale,Before_BSP_sRNA_Abe,After_BSP_sRNA_len,Before_BSP_sRNA_len,HE,is_upreg
455,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,31,4,0.0,0.0,20.99916779,-0.12200378216479744,-0.4068627450980392,-0.4595173570783327,-0.13214285714285715,51.0,35.0,-5.41,1
456,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,1291,12,0.0,0.0,104.7815907,-0.1648363782576074,-0.3005797101449275,0.0,0.0,69.0,9.0,-20.82,1
457,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,974,5,0.0,0.0,28.0,-0.16953648484748154,-0.35742753623188406,-0.4191092312756588,-0.1241025641025641,46.0,39.0,-4.22,1
458,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,429,18,-0.1000000015,-2.599999905,206.6259469,-0.13602810769252285,-0.3570247933884297,-0.30476190476190473,-0.21666666666666665,44.0,27.0,-14.88,1
459,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,1006,5,0.0,0.0,27.97985405,-0.12200378216479744,-0.415,-0.4595173570783327,-0.13214285714285715,50.0,35.0,-7.2,1
460,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,689,18,0.0,0.0,208.7338599,-0.129181973100259,-0.3923076923076923,-0.3571428571428571,-0.23863636363636365,52.0,22.0,-10.37,1
461,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,346,7,0.0,0.0,44.88485526,-0.12247006085137199,-0.4219387755102041,-0.3883597883597883,-0.15,49.0,34.0,-8.74,1
462,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,298,5,0.0,0.0,27.89531366,-0.12247006085137199,-0.4219387755102041,-0.425847323408299,-0.13263888888888886,49.0,36.0,-6.74,1
463,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,90,3,0.0,0.0,14.99947823,0.25085783506214016,0.1915032679738562,-0.3451379878755093,-0.14357142857142857,17.0,70.0,-3.75,1
464,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,-28,23,-4.599999905,-5.900000095,319.0564391,-0.10403209356088937,-0.5197916666666667,-0.4595173570783327,-0.13214285714285715,32.0,35.0,-16.34,1
465,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,1892,6,0.0,0.0,35.99411488,-0.16953648484748154,-0.35742753623188406,-0.4337011145405927,-0.12315789473684212,46.0,38.0,-6.3,1
466,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,0,20,-4.599999905,-0.400000006,249.0126875,-0.10740660556638042,-0.5204301075268817,-0.425847323408299,-0.13263888888888886,31.0,36.0,-12.97,1
467,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,457,10,0.0,0.0,77.9276831,-0.12200378216479744,-0.4068627450980392,-0.30476190476190473,-0.20172413793103447,51.0,29.0,-9.69,1
468,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,1454,17,-5.599999905,0.0,189.0215603,-0.16521382549930078,-0.3050720288115246,0.0,0.0,68.0,4.0,-16.05,1
469,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,3369,8,0.0,0.0,54.94455107,-0.13602810769252285,-0.36532769556025363,-0.4191092312756588,-0.1241025641025641,43.0,39.0,-11.36,1
470,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,-27,11,0.0,-1.200000048,89.14731752,-0.13602810769252285,-0.3570247933884297,-0.425847323408299,-0.13263888888888886,44.0,36.0,-12.83,1
471,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,145,3,0.0,0.0,15.0,0.25085783506214016,0.1915032679738562,-0.3451379878755093,-0.14357142857142857,17.0,70.0,-3.75,1
472,-0.2641577522,-0.2108867925,2.355555556,0.02720754717,0.3396226415,0.2735849057,0.1886792453,0.1981132075,-62,18,-2.099999905,-3.400000095,203.6620337,-0.078125,-0.4129032258064516,-0.51639282539825,-0.11447368421052631,31.0,57.0,-10.45,1
473,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,314,5,0.0,0.0,27.98148903,-0.1676295549933789,-0.3617021276595745,-0.4337011145405927,-0.12315789473684212,47.0,38.0,-6.51,1
474,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,433,15,0.0,0.0,152.7355314,-0.12247006085137199,-0.4219387755102041,-0.30476190476190473,-0.22499999999999998,49.0,26.0,-9.86,1
475,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,98,5,0.0,0.0,27.98263643,-0.1676295549933789,-0.3617021276595745,-0.4337011145405927,-0.12315789473684212,47.0,38.0,-6.02,1
476,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,153,5,0.0,0.0,27.9849586,-0.1676295549933789,-0.3617021276595745,-0.4337011145405927,-0.12315789473684212,47.0,38.0,-6.51,1
477,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,-52,5,0.0,0.0,27.98263643,-0.1676295549933789,-0.3617021276595745,-0.4337011145405927,-0.12315789473684212,47.0,38.0,-6.02,1
478,-0.2641577522,-0.2108867925,2.355555556,0.02720754717,0.3396226415,0.2735849057,0.1886792453,0.1981132075,-57,22,0.0,0.0,297.8723939,-0.078125,-0.34594594594594597,-0.4090491165934254,-0.14375000000000002,37.0,46.0,-8.96,1
479,-0.2641577522,-0.2108867925,2.355555556,0.02720754717,0.3396226415,0.2735849057,0.1886792453,0.1981132075,-75,3,0.0,0.0,15.0,-0.30177965103776266,-0.19320634920634921,-0.2284752284752285,-0.1888888888888889,63.0,39.0,-4.69,1
480,-0.2641577522,-0.2108867925,2.355555556,0.02720754717,0.3396226415,0.2735849057,0.1886792453,0.1981132075,1309,18,-0.6000000238,-2.0,205.2149811,-0.18083500488747173,-0.2673469387755102,-0.23734885803851322,-0.2109375,49.0,32.0,-12.37,1
481,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,74,10,0.0,0.0,76.82273939,-0.2091630135701253,-0.2584,0.0,0.0,95.0,15.0,-18.96,1
482,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,12,3,0.0,0.0,15.0,-0.17380515150270368,-0.33884615384615385,-0.3430837445604038,-0.16901709401709403,65.0,52.0,-5.14,1
483,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,-71,10,0.0,0.0,77.95417622,-0.06896551724137931,-0.453125,-0.31215474179195907,-0.18761038961038964,32.0,77.0,-13.04,1
484,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,828,15,-1.600000024,-0.1000000015,150.8827459,-0.1861702700616697,-0.2835714285714286,-0.29646570471609757,-0.194468085106383,60.0,47.0,-16.61,1
485,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,-50,22,-2.0,-3.700000048,296.5987617,-0.06896551724137931,-0.4027777777777778,-0.3124095774735886,-0.17290909090909093,36.0,66.0,-17.67,1
486,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,261,10,-1.299999952,-2.400000095,75.01076385,-0.1861702700616697,-0.2835714285714286,-0.3430837445604038,-0.16901709401709403,60.0,52.0,-10.6,1
487,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,260,22,-2.799999952,-4.699999809,295.4605834,-0.13361892665705122,-0.38768115942028986,-0.3465235172527515,-0.17058823529411762,46.0,51.0,-18.88,1
488,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,13,15,-3.0,0.0,152.2119972,-0.16228092716048534,-0.33028846153846153,-0.3430837445604038,-0.16901709401709403,52.0,52.0,-18.95,1
489,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,95,4,0.0,0.0,21.0,-0.18487120441059876,-0.3016036036036036,0.0,0.0,111.0,5.0,-6.85,1
490,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,798,14,0.0,0.0,133.417444,-0.2021353665581987,-0.28352380952380957,-1.8952882865926346,-0.06742424242424243,84.0,22.0,-16.06,1
491,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,903,9,0.0,0.0,64.96972907,-0.20894202317171742,-0.2632043010752688,5.0,0.002777777777777778,93.0,18.0,-19.11,1
492,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,3,23,-2.700000048,-1.100000024,320.7791875,-0.06896551724137931,-0.46774193548387094,-0.305001418144497,-0.1694705882352941,31.0,68.0,-23.4,1
493,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,2646,17,-0.8999999762,-1.600000024,185.821986,-0.06896551724137931,-0.4393939393939394,-0.29007903640798227,-0.16560563380281693,33.0,71.0,-22.07,1
494,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,-42,17,-0.1000000015,-0.1000000015,184.6582401,-0.06896551724137931,-0.3815789473684211,-0.3123240132762659,-0.1712238805970149,38.0,67.0,-22.05,1
495,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,548,17,-0.6000000238,-1.700000048,186.9002087,-0.16477389830275463,-0.3214901960784314,0.0,0.0,102.0,1.0,-17.61,1
496,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,313,9,-2.799999952,0.0,63.90189829,-0.1669102735216368,-0.29188861985472153,-0.3465235172527515,-0.17058823529411762,59.0,51.0,-14.17,1
497,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,956,21,-2.799999952,-5.400000095,268.4126237,-0.16056128709049353,-0.3571428571428572,-0.33245943572030523,-0.18299319727891156,48.0,49.0,-22.4,1
498,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,-23,4,0.0,0.0,20.99954386,-0.18487120441059876,-0.3016036036036036,0.0,0.0,111.0,5.0,-6.85,1
499,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,339,7,0.0,0.0,44.31942434,-0.17154794586456212,-0.3163934426229509,-0.3430837445604038,-0.16901709401709403,61.0,52.0,-15.92,1
500,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,825,13,-0.8000000119,0.0,117.5296607,-0.06896551724137931,-0.4142857142857143,-0.2976646604567432,-0.1653333333333333,35.0,72.0,-18.41,1
501,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,365,11,0.0,0.0,89.69645974,-0.13361892665705122,-0.38768115942028986,-0.304937838933629,-0.17739682539682533,46.0,63.0,-15.05,1
502,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,1261,9,-1.600000024,-3.0,62.07800208,-0.1861702700616697,-0.2835714285714286,-0.3465235172527515,-0.17058823529411762,60.0,51.0,-17.17,1
503,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,1406,12,0.0,0.0,104.5954231,-0.10951929907648592,-0.43023255813953487,-0.30714827793242266,-0.17534374999999996,43.0,64.0,-13.75,1
504,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,77,15,-3.099999905,-2.200000048,150.0304326,-0.1643107936314854,-0.2971714285714286,0.0,0.0,70.0,5.0,-16.39,1
505,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,1228,12,-1.0,0.0,102.5972519,-0.13602810769252285,-0.36532769556025363,-0.425847323408299,-0.13263888888888886,43.0,36.0,-12.38,1
506,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,910,9,0.0,0.0,65.93625864,-0.14674079154648387,-0.3560480147737765,-0.30476190476190473,-0.24375,57.0,24.0,-6.95,1
507,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,467,6,0.0,0.0,35.97439043,-0.16953648484748154,-0.35742753623188406,-0.4337011145405927,-0.12315789473684212,46.0,38.0,-7.09,1
508,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,139,20,-7.5,-0.8000000119,246.8587182,-0.16521382549930078,-0.3050720288115246,0.0,0.0,68.0,2.0,-14.38,1
509,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,-92,19,-7.400000095,-2.900000095,226.4552236,-0.17554101700749655,-0.31327272727272726,0.0,0.0,66.0,3.0,-8.67,1
510,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,34,15,0.0,0.0,150.30553,-0.17554101700749655,-0.31327272727272726,0.0,0.0,66.0,9.0,-17.93,1
511,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,-12,3,0.0,0.0,15.0,0.25085783506214016,0.1915032679738562,-0.3451379878755093,-0.14357142857142857,17.0,70.0,-3.75,1
512,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,509,5,0.0,0.0,28.0,-0.12247006085137199,-0.4219387755102041,-0.425847323408299,-0.13263888888888886,49.0,36.0,-6.09,1
513,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,-4,14,-1.299999952,0.0,135.765448,-0.1648363782576074,-0.3005797101449275,0.0,0.0,69.0,7.0,-16.84,1
514,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,-62,7,0.0,0.0,44.97178789,-0.14520322538416852,-0.33775362318840585,-0.30476190476190473,-0.2543478260869565,60.0,23.0,-6.31,1
515,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,115,19,0.0,0.0,229.0639392,-0.18990510539289523,-0.34498834498834496,-0.20059288537549408,-0.29000000000000004,66.0,35.0,-19.96,1
516,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,517,6,0.0,0.0,35.99603837,-0.20066304534459395,-0.29411610191752036,-0.20059288537549408,-0.3075757575757576,81.0,33.0,-7.92,1
517,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,840,14,-0.1000000015,0.0,133.9595094,-0.06896551724137931,-0.3717948717948718,-0.3124095774735886,-0.17290909090909093,39.0,66.0,-20.56,1
518,-0.2641577522,-0.2108867925,2.355555556,0.02720754717,0.3396226415,0.2735849057,0.1886792453,0.1981132075,450,7,0.0,0.0,44.00244356,-0.29940883348116054,-0.19053125,-0.2284752284752285,-0.22323232323232325,64.0,33.0,-7.77,1
519,-0.2641577522,-0.2108867925,2.355555556,0.02720754717,0.3396226415,0.2735849057,0.1886792453,0.1981132075,-43,24,0.0,-2.5,345.9970819,-0.078125,-0.3657142857142857,-0.4090491165934254,-0.14375000000000002,35.0,46.0,-10.56,1
520,-0.2641577522,-0.2108867925,2.355555556,0.02720754717,0.3396226415,0.2735849057,0.1886792453,0.1981132075,364,12,0.0,0.0,103.1529165,-0.247683179885804,-0.21354166666666669,-0.2284752284752285,-0.19909909909909912,56.0,37.0,-14.18,1
521,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,393,12,0.0,-0.8000000119,102.4173724,-0.1292369275515453,-0.3830188679245284,-0.30476190476190473,-0.23399999999999999,53.0,25.0,-5.22,1
522,-0.2641577522,-0.2108867925,2.355555556,0.02720754717,0.3396226415,0.2735849057,0.1886792453,0.1981132075,122,6,0.0,0.0,35.97432326,-0.2774431384357198,-0.1930141843971631,-0.2284752284752285,-0.1888888888888889,60.0,39.0,-12.2,1
523,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,324,8,0.0,0.0,54.85631807,-0.16362776296551132,-0.38125,-0.2976646604567432,-0.1653333333333333,40.0,72.0,-12.69,1
524,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,760,14,-1.600000024,0.0,118.2361841,-0.16591276922512155,-0.29523943661971835,0.0,0.0,71.0,6.0,-12.51,1
525,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,101,17,0.0,0.0,187.5936798,-0.16444720586919634,-0.31702265372168287,0.0,0.0,103.0,2.0,-16.97,1
526,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,170,10,0.0,0.0,77.08300911,-0.17848840259742588,-0.31114285714285717,0.0,0.0,105.0,5.0,-5.64,1
527,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,-19,19,-0.1000000015,0.0,230.2305129,-0.06896551724137931,-0.3717948717948718,-0.3061427021195303,-0.17948387096774188,39.0,62.0,-18.26,1
528,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,403,18,-2.299999952,-2.700000048,204.8493406,-0.06896551724137931,-0.4393939393939394,-0.29056119921661205,-0.1677714285714286,33.0,70.0,-15.48,1
529,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,235,5,0.0,0.0,27.91644681,-0.12247006085137199,-0.4219387755102041,-0.425847323408299,-0.13263888888888886,49.0,36.0,-6.74,1
530,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,64,4,0.0,0.0,20.9967323,-0.12200378216479744,-0.4068627450980392,-0.4595173570783327,-0.13214285714285715,51.0,35.0,-5.41,1
531,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,101,5,0.0,0.0,27.99835764,-0.12200378216479744,-0.415,-0.4595173570783327,-0.13214285714285715,50.0,35.0,-7.2,1
532,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,396,3,0.0,0.0,14.99955215,0.25085783506214016,0.1915032679738562,-0.3451379878755093,-0.14357142857142857,17.0,70.0,-3.19,1
533,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,1614,20,-4.599999905,-2.400000095,248.6088394,-0.10403209356088937,-0.5197916666666667,-0.4337011145405927,-0.12315789473684212,32.0,38.0,-9.61,1
534,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,132,5,0.0,0.0,27.99477966,-0.1676295549933789,-0.3617021276595745,-0.4337011145405927,-0.12315789473684212,47.0,38.0,-5.23,1
535,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,42,20,-4.0,-5.0,246.8869795,-0.10403209356088937,-0.47523809523809524,-0.425847323408299,-0.13263888888888886,35.0,36.0,-13.14,1
536,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,478,20,-4.599999905,-1.899999976,250.5880924,-0.10740660556638042,-0.5204301075268817,-0.425847323408299,-0.12905405405405404,31.0,37.0,-11.46,1
537,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,462,16,0.0,0.0,169.2137328,-0.19545152881462916,-0.3109557109557109,-0.22727272727272727,-0.35200000000000004,77.0,25.0,-13.94,1
538,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,193,14,-1.600000024,0.0,134.1588257,-0.1861702700616697,-0.2835714285714286,-0.3041765480895916,-0.19521739130434784,60.0,46.0,-21.54,1
539,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,1216,10,0.0,0.0,76.94969865,-0.16362776296551132,-0.38125,-0.29056119921661205,-0.1677714285714286,40.0,70.0,-14.82,1
540,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,895,7,0.0,0.0,44.90741016,-0.06896551724137931,-0.453125,-0.32693930869838317,-0.21333333333333335,32.0,81.0,-9.14,1
541,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,-55,18,-0.8000000119,0.0,207.9800244,-0.06896551724137931,-0.48333333333333334,-0.2976646604567432,-0.1653333333333333,30.0,72.0,-18.75,1
542,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,639,9,0.0,0.0,65.95070846,-0.06896551724137931,-0.3717948717948718,-0.30136222416390673,-0.16665753424657537,39.0,73.0,-10.96,1
543,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,396,8,0.0,0.0,54.61387171,-0.13361892665705122,-0.37943262411347517,-0.30840805596172305,-0.17476923076923076,47.0,65.0,-14.29,1
544,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,1777,6,0.0,0.0,35.95668892,-0.16953648484748154,-0.35742753623188406,-0.4337011145405927,-0.12315789473684212,46.0,38.0,-7.34,1
545,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,-148,21,-5.599999905,-1.399999976,269.3188252,-0.15183281301210236,-0.3103225806451612,0.0,0.0,65.0,4.0,-11.19,1
546,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,190,11,0.0,0.0,90.8889467,-0.14896284964907833,-0.3802083333333333,-0.30476190476190473,-0.19499999999999998,48.0,30.0,-10.2,1
547,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,107,5,0.0,0.0,27.99385766,-0.12247006085137199,-0.4219387755102041,-0.425847323408299,-0.13263888888888886,49.0,36.0,-6.35,1
548,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,419,16,-5.5,-0.400000006,165.7521355,-0.1643107936314854,-0.2971714285714286,0.0,0.0,70.0,2.0,-9.22,1
549,-0.2641577522,-0.2108867925,2.355555556,0.02720754717,0.3396226415,0.2735849057,0.1886792453,0.1981132075,482,13,0.0,0.0,117.6360015,-0.24059708241170974,-0.219504132231405,-0.2284752284752285,-0.19909909909909912,55.0,37.0,-15.98,1
550,-0.2641577522,-0.2108867925,2.355555556,0.02720754717,0.3396226415,0.2735849057,0.1886792453,0.1981132075,419,10,0.0,0.0,77.37351589,-0.2774431384357198,-0.1930141843971631,-0.2284752284752285,-0.20462962962962963,60.0,36.0,-11.44,1
551,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,335,6,0.0,0.0,35.89097355,-0.16953648484748154,-0.35742753623188406,-0.4337011145405927,-0.12315789473684212,46.0,38.0,-7.83,1
552,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,589,6,0.0,0.0,35.99406899,-0.12200378216479744,-0.4068627450980392,-0.30476190476190473,-0.17727272727272725,51.0,33.0,-7.68,1
553,-0.1587663521,-0.3111648352,1.93030303,0.04249450549,0.3626373626,0.2197802198,0.1868131868,0.2307692308,133,4,0.0,0.0,20.99380134,-0.14896284964907833,-0.3802083333333333,-0.4337011145405927,-0.12315789473684212,48.0,38.0,-4.74,1
554,-0.2641577522,-0.2108867925,2.355555556,0.02720754717,0.3396226415,0.2735849057,0.1886792453,0.1981132075,556,16,0.0,0.0,170.5782887,-0.078125,-0.4571428571428572,-0.6255388009335069,-0.09690860215053762,28.0,62.0,-17.59,1
555,-0.2641577522,-0.2108867925,2.355555556,0.02720754717,0.3396226415,0.2735849057,0.1886792453,0.1981132075,293,20,-1.299999952,-5.900000095,247.1665906,-0.24059708241170974,-0.219504132231405,-0.14084507042253522,-0.23666666666666666,55.0,30.0,-13.15,1
556,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,-46,9,0.0,0.0,64.05634332,-0.18487120441059876,-0.3016036036036036,1.0,1.0,111.0,0.0,-15.52,1
557,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,450,11,0.0,0.0,88.6598192,-0.1847203080009718,-0.30269090909090907,1.0,1.0,110.0,0.0,-15.9,1
558,-0.1789217292,-0.3245950413,2.491176471,0.007595041322,0.2809917355,0.1983471074,0.2561983471,0.2644628099,181,15,-0.8000000119,0.0,152.4106026,-0.06896551724137931,-0.4142857142857143,-0.29007903640798227,-0.16560563380281693,35.0,71.0,-24.15,1
559,-0.2641577522,-0.2108867925,2.355555556,0.02720754717,0.3396226415,0.2735849057,0.1886792453,0.1981132075,-36,14,-2.099999905,0.0,135.9368358,-0.078125,-0.4129032258064516,-0.5652950991944042,-0.10798548094373867,31.0,58.0,-8.21,1
